LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-43,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-43,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:31,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-59, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-59,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-71,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-73, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-37,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-35,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-45, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-45,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-73,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-87, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-87, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-75,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,10:63:C8:DB:2B:BB,-29,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-43, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-61, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-57,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-55,,0.000000,0.000000,0.000,0.000,Client
2024-03-15 20:26:32,1900-01-00 00:00:00,KARMASIN,CC:2D:E0:C2:EE:6B,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2024-03-15 20:26:32,1900-01-00 00:00:00,,3C:9C:0F:72:F5:F1,-75,,0.000000,0.000000,0.000,0.000,Client
